region,lat,lng
Tokushima-ken Awa-shi,34.1015446,134.2976012
Tokushima-ken Mima-shi,34.0533582,134.169914
Tokushima-ken Miyoshi-shi,34.0260234,133.8072458
Tokushima-ken Katsuura-cho,33.9314392,134.5113528
Tokushima-ken Kamikatsu-cho,33.8891631,134.4019661
Tokushima-ken Sanagouchi-son,33.9931989,134.4532143
Tokushima-ken Ishii-cho,34.0742086,134.4407484
Tokushima-ken Kamiyama-cho,33.9672275,134.3504705
Tokushima-ken Naka-cho,33.8574529,134.4966709
Tokushima-ken Mugi-cho,33.6683813,134.4206795
Tokushima-ken Minami-cho,33.7345546,134.5355415
Tokushima-ken Kaiyo-cho,33.6020139,134.3520063
Tokushima-ken Matsushige-cho,34.1337869,134.5805474
Tokushima-ken Kitajima-cho,34.1255652,134.546958
Tokushima-ken Aizumi-cho,34.1262062,134.4957967
Tokushima-ken Itano-cho,34.1443613,134.4625881
Tokushima-ken Kamiita-cho,34.1214189,134.4049271
Tokushima-ken Tsurugi-cho,34.0373054,134.0640817
Tokushima-ken Higashimiyoshi-cho,34.0368653,133.9369172
Kagawa-ken Takamatsu-shi,34.342542,134.0465405
Kagawa-ken Marugame-shi,34.2893547,133.797643
Kagawa-ken Sakaide-shi,34.316426,133.8604948
Kagawa-ken Zentsuji-shi,34.2285301,133.7870982
Kagawa-ken Kanonji-shi,34.1284357,133.6628477
Kagawa-ken Sanuki-shi,34.3253204,134.1720506
Kagawa-ken Higashikagawa-shi,34.243727,134.358959
Kagawa-ken Mitoyo-shi,34.1825338,133.7151175
Kagawa-ken Tonosho-cho,34.4860446,134.1857748
Kagawa-ken Shodoshima-cho,34.4818325,134.2336123
Kagawa-ken Miki-cho,34.2684471,134.1343947
Kagawa-ken Naoshima-cho,34.4597802,133.9956414
Kagawa-ken Utazu-cho,34.3113524,133.825692
Kagawa-ken Ayagawa-cho,34.2496407,133.9231427
Kagawa-ken Kotohira-cho,34.1914394,133.823306
Kagawa-ken Tadotsu-cho,34.2722762,133.7532274
Kagawa-ken Manno-cho,34.1923098,133.8414391
Ehime-ken Matsuyama-shi,33.8393515,132.7653057
Ehime-ken Imabari-shi,34.0662024,132.9977906
Ehime-ken Uwajima-shi,33.2235707,132.560384
Ehime-ken Yawatahama-shi,33.4628782,132.4233981
Ehime-ken Niihama-shi,33.9602876,133.2833918
Ehime-ken Saijo-shi,33.919495,133.1811444
Ehime-ken Ozu-shi,33.5061905,132.5446184
Ehime-ken Iyo-shi,33.7576929,132.7038611
Ehime-ken Shikokuchuo-shi,33.9804152,133.5490295
Ehime-ken Seiyo-shi,33.3625701,132.5109702
Ehime-ken Toon-shi,33.7910504,132.8722841
Ehime-ken Kamijima-cho,34.25746609999999,133.2044953
Ehime-ken Kumakogen-cho,33.6555115,132.9017821
Ehime-ken Masaki-cho,33.7874698,132.7113675
Ehime-ken Tobe-cho,33.7492345,132.7922393
Ehime-ken Uchiko-cho,33.5329067,132.6579791
Ehime-ken Ikata-cho,33.4886038,132.3542025
Ehime-ken Matsuno-cho,33.2272576,132.7107477
Ehime-ken Kihoku-cho,33.2559058,132.6841588
Ehime-ken Ainan-cho,32.9623239,132.5835016
Kochi-ken Kochi-shi,33.5588821,133.5312383
Kochi-ken Muroto-shi,33.2899726,134.152103
Kochi-ken Aki-shi,33.5025379,133.9071048
Kochi-ken Nankoku-shi,33.575688,133.6414203
Kochi-ken Tosa-shi,33.4960562,133.4252581
Kochi-ken Susaki-shi,33.400844,133.2829397
Kochi-ken Sukumo-shi,32.9389868,132.7261631
Kochi-ken Tosashimizu-shi,32.7815775,132.9550004
Kochi-ken Shimanto-shi,32.9913865,132.9337854
Kochi-ken Konan-shi,33.5641492,133.7005313
Kochi-ken Kami-shi,33.6037533,133.686005
Kochi-ken Toyo-cho,33.5279897,134.2800827
Kochi-ken Nahari-cho,33.4237767,134.0212393
Kochi-ken Tano-cho,33.4279337,134.0081071
Kochi-ken Yasuda-cho,33.4384869,133.9811504
Kochi-ken Kitagawa-mura,33.4479283,134.0422728
Kochi-ken Umaji-mura,33.5555002,134.0485258
Kochi-ken Geisei-mura,33.5269872,133.8091297
Kochi-ken Motoyama-cho,33.7571057,133.5913505
Kochi-ken Otoyo-cho,33.7642948,133.6643281
Kochi-ken Tosa-cho,33.7370178,133.5317933
Kochi-ken Okawa-mura,33.78391149999999,133.4666865
Kochi-ken Ino-cho,33.5486713,133.4277083
Kochi-ken Niyodogawa-cho,33.5752059,133.1686229
Kochi-ken Nakatosa-cho,33.3372797,133.1402034
Kochi-ken Sakawa-cho,33.5008795,133.2867116
Kochi-ken Ochi-cho,33.5328657,133.2521763
Kochi-ken Yusuhara-cho,33.392282,132.9270325
Kochi-ken Hidaka-mura,33.5347963,133.3733377
Kochi-ken Tsuno-cho,33.4463304,133.2001276
Kochi-ken Shimanto-cho,33.2115825,133.137102
Kochi-ken Otsuki-cho,32.8415639,132.7080585
Kochi-ken Mihara-mura,32.9101358,132.8463869
Kochi-ken Kuroshio-cho,33.0248705,133.0108664
Fukuoka-ken Kitakyushu-shi,33.8834976,130.8751773
Fukuoka-ken Kitakyushu-shi Moji-ku,33.9032695,130.9687836
Fukuoka-ken Kitakyushu-shi Wakamatsu-ku,33.8993416,130.7462671
Fukuoka-ken Kitakyushu-shi Tobata-ku,33.9068469,130.8323418
Fukuoka-ken Kitakyushu-shi Kokurakita-ku,33.8880229,130.8677469
Fukuoka-ken Kitakyushu-shi Kokuraminami-ku,33.8107405,130.8980767
Fukuoka-ken Kitakyushu-shi Yahatahigashi-ku,33.8564609,130.8070391
Fukuoka-ken Kitakyushu-shi Yahatanishi-ku,33.8434495,130.7462671
Fukuoka-ken Fukuoka-shi,33.5901838,130.4016888
Fukuoka-ken Fukuoka-shi Higashi-ku,33.6358122,130.4210684
Fukuoka-ken Fukuoka-shi Hakata-ku,33.5903415,130.4414465
Fukuoka-ken Fukuoka-shi Chuo-ku,33.588913,130.3853898
Fukuoka-ken Fukuoka-shi Minami-ku,33.5421157,130.4210684
Fukuoka-ken Fukuoka-shi Nishi-ku,33.5952139,130.2373477
Fukuoka-ken Fukuoka-shi Jonan-ku,33.5500267,130.3649922
Fukuoka-ken Fukuoka-shi Sawara-ku,33.4748535,130.3292795
Fukuoka-ken Omuta-shi,33.0301948,130.4461388
Fukuoka-ken Kurume-shi,33.3192356,130.5083557
Fukuoka-ken Nogata-shi,33.7440436,130.7295553
Fukuoka-ken Iizuka-shi,33.6465627,130.6911797
Fukuoka-ken Tagawa-shi,33.6388425,130.8061786
Fukuoka-ken Yanagawa-shi,33.1631009,130.4058124
Fukuoka-ken Yame-shi,33.2119555,130.5579315
Fukuoka-ken Chikugo-shi,33.2123792,130.5022337
Fukuoka-ken Okawa-shi,33.2057622,130.3841324
Fukuoka-ken Yukuhashi-shi,33.7288417,130.982874
Fukuoka-ken Buzen-shi,33.6115344,131.1303136
Fukuoka-ken Nakama-shi,33.8163036,130.7089788
Fukuoka-ken Ogori-shi,33.396427,130.5555506
Fukuoka-ken Chikushino-shi,33.4962497,130.5155935
Fukuoka-ken Kasuga-shi,33.5326117,130.4705019
Fukuoka-ken Onojo-shi,33.5369648,130.478597
Fukuoka-ken Munakata-shi,33.8055433,130.5410298
Fukuoka-ken Dazaifu-shi,33.51277340000001,130.5239685
Fukuoka-ken Koga-shi,33.7287624,130.4700958
Fukuoka-ken Fukutsu-shi,33.7667633,130.4910622
Fukuoka-ken Ukiha-shi,33.3474487,130.7550034
Fukuoka-ken Miyawaka-shi,33.7235308,130.6667557
Fukuoka-ken Kama-shi,33.5633066,130.7116158
Fukuoka-ken Asakura-shi,33.4234677,130.6656664
Fukuoka-ken Miyama-shi,33.1525179,130.4747265
Fukuoka-ken Itoshima-shi,33.5573018,130.1955296
Fukuoka-ken Nakagawa-shi,33.4995319,130.4221702
Fukuoka-ken Umi-machi,33.5677378,130.5111996
Fukuoka-ken Sasaguri-machi,33.6239314,130.5261801
Fukuoka-ken Shime-machi,33.5913508,130.4790271
Fukuoka-ken Sue-machi,33.5872957,130.5072732
Fukuoka-ken Shingu-machi,33.7153098,130.4465158
Fukuoka-ken Hisayama-machi,33.6467866,130.4998942
Fukuoka-ken Kasuya-machi,33.6107297,130.4805588
Fukuoka-ken Ashiya-machi,33.8938696,130.663761
Fukuoka-ken Mizumaki-machi,33.8548263,130.6949688
Fukuoka-ken Okagaki-machi,33.8537037,130.6119628
Fukuoka-ken Onga-cho,33.8481327,130.6684571
Fukuoka-ken Kotake-machi,33.692512,130.7127331
Fukuoka-ken Kurate-machi,33.7922074,130.6740443
Fukuoka-ken Keisen-machi,33.5789082,130.6780899
Fukuoka-ken Chikuzen-machi,33.4570626,130.5952314
Fukuoka-ken Toho-mura,33.4691587,130.8246299
Fukuoka-ken Tachiarai-machi,33.3723783,130.6225861
Fukuoka-ken Oki-machi,33.2105364,130.4398201
Fukuoka-ken Hirokawa-machi,33.2416013,130.5514669
Fukuoka-ken Kawara-machi,33.6686042,130.8467107
Fukuoka-ken Soeda-machi,33.5718368,130.8540843
Fukuoka-ken Itoda-machi,33.6527454,130.7790436
Fukuoka-ken Kawasaki-machi,33.5999115,130.8150123
Fukuoka-ken Oto-machi,33.6123823,130.8537908
Fukuoka-ken Aka-mura,33.6167033,130.8708355
Fukuoka-ken Fukuchi-machi,33.6826424,130.7798359
Fukuoka-ken Kanda-machi,33.7759741,130.9805119
Fukuoka-ken Miyako-machi,33.6992844,130.9203066
Fukuoka-ken Yoshitomi-machi,33.6026817,131.1760175
Fukuoka-ken Koge-machi,33.5783934,131.1647771
Fukuoka-ken Chikujo-machi,33.6561901,131.0559561
Saga-ken Saga-shi,33.2631179,130.3009057
Saga-ken Karatsu-shi,33.4500971,129.9682676
Saga-ken Tosu-shi,33.3778796,130.5062434
Saga-ken Taku-shi,33.28856409999999,130.1100619
Saga-ken Imari-shi,33.2650014,129.8804221
Saga-ken Takeo-shi,33.1941592,130.0215646
Saga-ken Kashima-shi,33.1037584,130.0985898
Saga-ken Ogi-shi,33.2738073,130.2174726
Saga-ken Ureshino-shi,33.1009323,129.9870664
Saga-ken Kanzaki-shi,33.3107141,130.3730662
Saga-ken Yoshinogari-cho,33.3516328,130.3982813
Saga-ken Kiyama-cho,33.4269948,130.5230506
Saga-ken Kamimine-cho,33.319638,130.4261594
Saga-ken Miyaki-cho,33.3253697,130.4537068
Saga-ken Genkai-cho,33.4721352,129.8748261
Saga-ken Arita-cho,33.2106507,129.8490169
Saga-ken Omachi-cho,33.2138258,130.1162246
Saga-ken Kohoku-machi,33.2205881,130.1573857
Saga-ken Shiroishi-cho,33.1809913,130.1433886
Saga-ken Tara-cho,33.0193939,130.179138
Nagasaki-ken Nagasaki-shi,32.7503334,129.8778888
Nagasaki-ken Sasebo-shi,33.1804356,129.7157996
Nagasaki-ken Shimabara-shi,32.7882308,130.3708414
Nagasaki-ken Isahaya-shi,32.8434342,130.0531121
Nagasaki-ken Omura-shi,32.9000257,129.9578634
Nagasaki-ken Hirado-shi,33.3680242,129.5536778
Nagasaki-ken Matsuura-shi,33.3410325,129.7090637
Nagasaki-ken Tsushima-shi,34.2027806,129.2875205
Nagasaki-ken Iki-shi,33.7499356,129.6915216
Nagasaki-ken Goto-shi,32.6954809,128.8409418
Nagasaki-ken Saikai-shi,32.9330152,129.6429182
Nagasaki-ken Unzen-shi,32.8352046,130.1874427
Nagasaki-ken Minamishimabara-shi,32.6598435,130.2978711
Nagasaki-ken Nagayo-cho,32.8252247,129.8750026
Nagasaki-ken Togitsu-cho,32.8274261,129.848489
Nagasaki-ken Higashisonogi-cho,33.0370931,129.9172038
Nagasaki-ken Kawatana-cho,33.0727189,129.8614819
Nagasaki-ken Hasami-cho,33.1380123,129.8956276
Nagasaki-ken Ojika-cho,33.1910508,129.0589599
Nagasaki-ken Saza-cho,33.2384406,129.6503634
Nagasaki-ken Shinkamigoto-cho,32.984529,129.0733574
Kumamoto-ken Kumamoto-shi,32.8032164,130.7079369
Kumamoto-ken Kumamoto-shi Chuuou-ku,32.802657,130.7259955
Kumamoto-ken Kumamoto-shi Higashi-ku,32.8164206,130.7867889
Kumamoto-ken Kumamoto-shi Nishi-ku,32.8156057,130.6448378
Kumamoto-ken Kumamoto-shi Minami-ku,32.7243927,130.6854309
Kumamoto-ken Kumamoto-shi Kita-ku,32.8804376,130.6955747
Kumamoto-ken Yatsushiro-shi,32.5083376,130.6018162
Kumamoto-ken Hitoyoshi-shi,32.2167672,130.739758
Kumamoto-ken Arao-shi,32.986737,130.4330435
Kumamoto-ken Minamata-shi,32.2118618,130.4087101
Kumamoto-ken Tamana-shi,32.9351492,130.5627537
Kumamoto-ken Yamaga-shi,33.0177211,130.6912829
Kumamoto-ken Kikuchi-shi,32.9789312,130.8129958
Kumamoto-ken Uto-shi,32.6873631,130.6589603
Kumamoto-ken Kamiamakusa-shi,32.5873502,130.4304049
Kumamoto-ken Uki-shi,32.6478322,130.6843561
Kumamoto-ken Aso-shi,32.9521207,131.1211959
Kumamoto-ken Amakusa-shi,32.4585255,130.1934363
Kumamoto-ken Koshi-shi,32.8860179,130.7897473
Kumamoto-ken Misato-machi,32.6396899,130.7887699
Kumamoto-ken Gyokuto-machi,32.9182845,130.6288237
Kumamoto-ken Nankan-machi,33.0616259,130.5412074
Kumamoto-ken Nagasu-machi,32.9297403,130.4527125
Kumamoto-ken Nagomi-machi,32.9780877,130.6058317
Kumamoto-ken Ozu-machi,32.8600518,130.8639546
Kumamoto-ken Kikuyo-machi,32.8625445,130.8286809
Kumamoto-ken Minamioguni-machi,33.0986845,131.0704605
Kumamoto-ken Oguni-machi,33.12155720000001,131.0681257
Kumamoto-ken Ubuyama-mura,32.995546,131.2168106
Kumamoto-ken Takamori-machi,32.8273152,131.1219214
Kumamoto-ken Nishihara-mura,32.8346826,130.902916
Kumamoto-ken Minamiaso-mura,32.8451086,131.0177827
Kumamoto-ken Mifune-machi,32.7139658,130.802338
Kumamoto-ken Kashima-machi,32.7400953,130.75739
Kumamoto-ken Mashiki-machi,32.7913655,130.8163407
Kumamoto-ken Kosa-machi,32.6514763,130.811423
Kumamoto-ken Yamato-cho,32.6854071,130.9906021
Kumamoto-ken Hikawa-cho,32.5825004,130.6736844
Kumamoto-ken Ashikita-machi,32.29915450000001,130.4930762
Kumamoto-ken Tsunagi-machi,32.233852,130.4395819
Kumamoto-ken Nishiki-machi,32.2012222,130.841118
Kumamoto-ken Taragi-machi,32.2638392,130.935659
Kumamoto-ken Yunomae-machi,32.276183,130.9808998
Kumamoto-ken Mizukami-mura,32.3143707,131.0094135
Kumamoto-ken Sagara-mura,32.2353414,130.7978545
Kumamoto-ken Itsuki-mura,32.3973531,130.8278272
Kumamoto-ken Yamae-mura,32.2468282,130.7667332
Kumamoto-ken Kuma-mura,32.2523649,130.6512065
Kumamoto-ken Asagiri-cho,32.2403837,130.8978829
Kumamoto-ken Reihoku-machi,32.5133922,130.0548132
Oita-ken Oita-shi,33.2396084,131.6095148
Oita-ken Beppu-shi,33.2844614,131.4907093
Oita-ken Nakatsu-shi,33.5557659,131.2009971
Oita-ken Hita-shi,33.3206146,130.9404064
Oita-ken Saiki-shi,32.959827,131.9000563
Oita-ken Usuki-shi,33.1260482,131.805109
Oita-ken Tsukumi-shi,33.0719855,131.8611407
Oita-ken Taketa-shi,32.9736457,131.3978846
Oita-ken Bungotakada-shi,33.5567076,131.4470674
Oita-ken Kitsuki-shi,33.4169955,131.6161818
Oita-ken Usa-shi,33.5319902,131.3496285
Oita-ken Bungoono-shi,32.9783415,131.5843317
Oita-ken Yufu-shi,33.1800519,131.4267755
Oita-ken Kunisaki-shi,33.5632285,131.7319983
Oita-ken Himeshima-mura,33.7244961,131.6453198
Oita-ken Hiji-machi,33.369216,131.5326365
Oita-ken Kokonoe-machi,33.2285239,131.1888843
Oita-ken Kusu-machi,33.2831156,131.1514722
Miyazaki-ken Miyazaki-shi,31.9077285,131.4202196
Miyazaki-ken Miyakonojo-shi,31.7195907,131.061559
Miyazaki-ken Nobeoka-shi,32.5823201,131.6651407
Miyazaki-ken Nichinan-shi,31.601975,131.3787684
Miyazaki-ken Kobayashi-shi,31.9967791,130.973069
Miyazaki-ken Hyuga-shi,32.4225894,131.624414
Miyazaki-ken Kushima-shi,31.4645293,131.2283553
Miyazaki-ken Saito-shi,32.1085481,131.4013035
Miyazaki-ken Ebino-shi,32.0454877,130.8109945
Miyazaki-ken Mimata-cho,31.7300096,131.1256688
Miyazaki-ken Takaharu-cho,31.9283593,131.0078725
Miyazaki-ken Kunitomi-cho,31.9906853,131.3235433
Miyazaki-ken Aya-cho,31.9990419,131.2532548
Miyazaki-ken Takanabe-cho,32.1367121,131.5276283
Miyazaki-ken Shintomi-cho,32.0689842,131.48801
Miyazaki-ken Nishimera-son,32.22630520000001,131.1544193
Miyazaki-ken Kijo-cho,32.1645387,131.474266
Miyazaki-ken Kawaminami-cho,32.2052407,131.5311297
Miyazaki-ken Tsuno-cho,32.2561603,131.5591016
Miyazaki-ken Kadogawa-cho,32.4698011,131.6487172
Miyazaki-ken Morotsuka-son,32.5126528,131.3307554
Miyazaki-ken Shiiba-son,32.467289,131.1584013
Miyazaki-ken Misato-cho,32.4400118,131.422789
Miyazaki-ken Takachiho-cho,32.7117181,131.3078559
Miyazaki-ken Hinokage-cho,32.6537495,131.3882025
Miyazaki-ken Gokase-cho,32.6829565,131.1965217
Kagoshima-ken Kagoshima-shi,31.5968539,130.5571392
Kagoshima-ken Kanoya-shi,31.3782477,130.8522618
Kagoshima-ken Makurazaki-shi,31.2728662,130.2966917
Kagoshima-ken Akune-shi,32.0145142,130.1926741
Kagoshima-ken Izumi-shi,32.0903001,130.3531905
Kagoshima-ken Ibusuki-shi,31.2527917,130.6330497
Kagoshima-ken Nishinoomote-shi,30.7323202,130.996955
Kagoshima-ken Tarumizu-shi,31.4927791,130.7010327
Kagoshima-ken Satsumasendai-shi,31.8132856,130.3034644
Kagoshima-ken Hioki-shi,31.6336558,130.4025264
Kagoshima-ken So-shi,31.6536431,131.0194269
Kagoshima-ken Kirishima-shi,31.7407317,130.7633282
Kagoshima-ken Ichikikushikino-shi,31.7145684,130.2720139
Kagoshima-ken Minamisatsuma-shi,31.4167019,130.3233185
Kagoshima-ken Shibushi-shi,31.4955583,131.0454228
Kagoshima-ken Amami-shi,28.3773699,129.4938065
Kagoshima-ken Minamikyusyu-shi,31.3782612,130.441621
Kagoshima-ken Isa-shi,32.0570092,130.6131107
Kagoshima-ken Aira-shi,31.7279778,130.6277691
Kagoshima-ken Mishima-mura,30.7803451,130.2801795
Kagoshima-ken Toshima-mura,29.8378137,129.8535127
Kagoshima-ken Satsuma-cho,31.9057599,130.4557274
Kagoshima-ken Nagashima-cho,32.1993626,130.1769905
Kagoshima-ken Yusui-cho,31.951674,130.7210772
Kagoshima-ken Osaki-cho,31.4292305,131.0058638
Kagoshima-ken Higashikushira-cho,31.3857627,130.9737212
Kagoshima-ken Kinko-cho,31.2435904,130.7875408
Kagoshima-ken Minamiosumi-cho,31.2174252,130.7682648
Kagoshima-ken Kimotsuki-cho,31.34438,130.9452066
Kagoshima-ken Nakatane-cho,30.5330005,130.9586835
Kagoshima-ken Minamitane-cho,30.4139819,130.9010199
Kagoshima-ken Yakushima-cho,30.3714631,130.6646167
Kagoshima-ken Yamato-son,28.3576096,129.3948364
Kagoshima-ken Uken-son,28.2807399,129.2973412
Kagoshima-ken Setouchi-cho,28.1464066,129.3148349
Kagoshima-ken Tatsugo-cho,28.4132672,129.5893686
Kagoshima-ken Kikai-cho,28.3169631,129.9400511
Kagoshima-ken Tokunoshima-cho,27.7267695,129.0188091
Kagoshima-ken Amagi-cho,27.8117941,128.8979416
Kagoshima-ken Isen-cho,27.6735195,128.9378668
Kagoshima-ken Wadomari-cho,27.3919048,128.6556155
Kagoshima-ken China-cho,27.3336317,128.5737285
Kagoshima-ken Yoron-cho,27.0485366,128.4148345
Okinawa-ken Naha-shi,26.2125758,127.6790208
Okinawa-ken Ginowan-shi,26.2815391,127.7785065
Okinawa-ken Ishigaki-shi,24.3406856,124.1555837
Okinawa-ken Urasoe-shi,26.2457804,127.7217156
Okinawa-ken Nago-shi,26.5915575,127.9775272
Okinawa-ken Itoman-shi,26.1236704,127.6657634
Okinawa-ken Okinawa-shi,26.3343533,127.8056058
Okinawa-ken Tomigusuku-shi,26.1610648,127.6689865
Okinawa-ken Uruma-shi,26.3786847,127.8574931
Okinawa-ken Miyakojima-shi,24.8055336,125.2810637
Okinawa-ken Nanjo-shi,26.1649735,127.7684511
Okinawa-ken Kunigami-son,26.7456488,128.1779451
Okinawa-ken Ogimi-son,26.7017482,128.1201583
Okinawa-ken Higashi-son,26.6332139,128.1568878
Okinawa-ken Nakijin-son,26.6824968,127.9721323
Okinawa-ken Motobu-cho,26.6575819,127.8977643
Okinawa-ken Onna-son,26.4975957,127.8529654
Okinawa-ken Ginoza-son,26.4817032,127.9755719
Okinawa-ken Kin-cho,26.4561898,127.9259867
Okinawa-ken Ie-son,26.7135406,127.807032
Okinawa-ken Yomitan-son,26.3960774,127.7444117
Okinawa-ken Kadena-cho,26.3616176,127.7549744
Okinawa-ken Chatan-cho,26.3201215,127.7637247
Okinawa-ken Kitanakagusuku-son,26.3010778,127.7930651
Okinawa-ken Nakagusuku-son,26.2671905,127.7910006
Okinawa-ken Nishihara-cho,26.2228349,127.7588392
Okinawa-ken Yonabaru-cho,26.1995377,127.7549246
Okinawa-ken Haebaru-cho,26.1908561,127.7296187
Okinawa-ken Tokashiki-son,26.197383,127.364322
Okinawa-ken Zamami-son,26.2286041,127.3032561
Okinawa-ken Aguni-son,26.5824229,127.2276174
Okinawa-ken Tonaki-son,26.3721262,127.1410435
Okinawa-ken Minamidaito-son,25.828778,131.2321399
Okinawa-ken Kitadaito-son,25.9459487,131.2989516
Okinawa-ken Iheya-son,27.0384936,127.9686378
Okinawa-ken Izena-son,26.9283447,127.9412073
Okinawa-ken Kumejima-cho,26.34051,126.8050422
Okinawa-ken Yaese-cho,26.1551026,127.7211239
Okinawa-ken Tarama-son,24.6693949,124.701534
Okinawa-ken Taketomi-cho,24.2830762,123.8807296
Okinawa-ken Yonaguni-cho,24.4679818,123.0045238
